1.745678439191856654e-02,-3.581393132579781646e+00,-1.878814203791787651e+00,-4.289804839661215397e+00,-3.757125571037790479e+01
-5.998422456337451983e-03,-3.599009337396764874e+00,-1.911059024692447927e+00,-4.319391726087220995e+00,-3.758529216610662615e+01
-2.548806046440903195e-02,-3.612581027949245183e+00,-1.926075833700049866e+00,-4.325470111211898505e+00,-3.754693497818329462e+01
2.818464243937798472e-02,-3.577678226564193320e+00,-1.874907321877189670e+00,-4.280826716131128862e+00,-3.753258268681920384e+01
1.662634544706308518e-02,-3.592805039623903074e+00,-1.897913972971583263e+00,-4.317410212701269678e+00,-3.757978941442528509e+01
7.904562988866747561e-03,-3.600527202341356148e+00,-1.893695078274764354e+00,-4.301088725583538164e+00,-3.754438619795615040e+01
4.516436509200729408e-04,-3.604028398670508171e+00,-1.902584057498593717e+00,-4.318739405028455103e+00,-3.759636562405821536e+01
1.466808420299294717e-03,-3.590167045448807492e+00,-1.887856462180075745e+00,-4.291114583090503309e+00,-3.755968989037570793e+01
6.256708070558874429e-03,-3.591562443946719085e+00,-1.908515494860983042e+00,-4.315637186399071012e+00,-3.757849362782038583e+01
2.015745465057633239e-03,-3.591786886441961535e+00,-1.875194149545914790e+00,-4.297225980694248548e+00,-3.753143214240392211e+01
2.065623852283614281e-03,-3.595672900062534261e+00,-1.911551499966849699e+00,-4.316008404863822534e+00,-3.761363617631712231e+01
8.370507415262136430e-03,-3.598726010716429613e+00,-1.900750543881129406e+00,-4.314167972291474307e+00,-3.759596235349960125e+01
1.873116087501599039e-02,-3.590905402333185670e+00,-1.888893403786201297e+00,-4.288807313892815110e+00,-3.756536468336216927e+01
-1.597163470018502646e-02,-3.601621593932259113e+00,-1.911590189146415764e+00,-4.310981912843482533e+00,-3.754460382940900587e+01
1.894239199577521862e-03,-3.606758430487389422e+00,-1.901291691598678835e+00,-4.322581363056491099e+00,-3.763237710543521786e+01
2.249488844746108662e-02,-3.587865638032951221e+00,-1.874412561871096727e+00,-4.278629992968419948e+00,-3.751392045079185777e+01
1.408758750175320533e-02,-3.607286827843936727e+00,-1.896805506978555433e+00,-4.322820351658379856e+00,-3.761506115542754003e+01
1.696342936901028969e-02,-3.602208264695169859e+00,-1.888065708565147993e+00,-4.300283120797391945e+00,-3.757156486807585338e+01
-5.946469264087450059e-03,-3.622028014581974542e+00,-1.897602955801084068e+00,-4.332925518662110953e+00,-3.762403087368890908e+01
7.862417118619238147e-04,-3.600507265582455041e+00,-1.886322893934649692e+00,-4.299543658994156914e+00,-3.749230944621418615e+01
-1.984487220264959453e-02,-3.590558661476514590e+00,-1.894456975498570506e+00,-4.297933645370566325e+00,-3.754758714715288193e+01
-4.643257621424609280e-03,-3.591969155461183227e+00,-1.904560603383562256e+00,-4.293597116533640623e+00,-3.758368892802059946e+01
-5.257938931131778647e-03,-3.583068028547397699e+00,-1.876447140203909791e+00,-4.281188557079278034e+00,-3.752954896642439309e+01
6.940383804138481119e-03,-3.578073052377815255e+00,-1.893042233399989227e+00,-4.323285455694670709e+00,-3.757880165098526248e+01
-1.786008951021243740e-02,-3.604299196997204469e+00,-1.915639682709654901e+00,-4.330547612613472097e+00,-3.757291433769444922e+01
-3.708123075954358056e-03,-3.597896768580432614e+00,-1.888826565782698585e+00,-4.290789142147426460e+00,-3.749385635049254262e+01
1.559713240226893310e-02,-3.584270625705190394e+00,-1.878408132934286101e+00,-4.285649715795346815e+00,-3.751985891931171579e+01
3.013565828070034064e-02,-3.571538317226888193e+00,-1.880849197448905663e+00,-4.286825970562634147e+00,-3.760748709300059289e+01
7.712386837937596808e-03,-3.610087471694915617e+00,-1.892482276075322600e+00,-4.295594421021967868e+00,-3.755453838021828261e+01
-4.634516230418752637e-03,-3.618956676914649506e+00,-1.906480372712369586e+00,-4.326184139444229970e+00,-3.760591188781732797e+01
-2.500207272873333428e-02,-3.607594032711569199e+00,-1.936627079512877270e+00,-4.333594075652640321e+00,-3.759610333848070951e+01
-6.570781519222549001e-03,-3.616434367364610658e+00,-1.904295416081508430e+00,-4.323643474288170196e+00,-3.753362664083532252e+01
-2.804991613040913254e-02,-3.618495365804248465e+00,-1.908100527839086125e+00,-4.328794289377654536e+00,-3.749318355287517335e+01
-2.447499451620465966e-03,-3.609749640595698139e+00,-1.913014090753154317e+00,-4.339404889597545889e+00,-3.758841550411138854e+01
-2.116243314344518761e-02,-3.607913830719746695e+00,-1.907683653313065220e+00,-4.310257978334391282e+00,-3.753136141050016050e+01
4.812572399307646722e-04,-3.596752620321331140e+00,-1.909279113720365517e+00,-4.284593010191714235e+00,-3.759162429430954688e+01
-1.985832065989193498e-02,-3.617980515765626404e+00,-1.914859460178722550e+00,-4.337221275901209872e+00,-3.759522918112716638e+01
1.228849854047416902e-02,-3.601608796303223059e+00,-1.900890813798348455e+00,-4.317626883907252910e+00,-3.757135904861954856e+01
-2.379108402957162346e-02,-3.610604433747799380e+00,-1.924123952558486339e+00,-4.327948546946376318e+00,-3.755834801034191628e+01
-2.724584007306335431e-02,-3.606808443429761812e+00,-1.911813369880834834e+00,-4.305482439297413144e+00,-3.751292272360240077e+01
1.824315143660900848e-02,-3.599383610523533950e+00,-1.901022826373991670e+00,-4.297174357852092896e+00,-3.762344154458728696e+01
-1.125230435869449021e-02,-3.603424206782208650e+00,-1.913122552918981700e+00,-4.301754968631877674e+00,-3.754651829866841695e+01
-1.473471788175741148e-02,-3.611257973254582865e+00,-1.911334638359648119e+00,-4.317222541825796789e+00,-3.752660681114297603e+01
1.268520708159924168e-02,-3.606804090141229047e+00,-1.893841809673680876e+00,-4.310397018535204516e+00,-3.754576390424691112e+01
-1.718336432980319822e-02,-3.600557691346384814e+00,-1.906817146410253461e+00,-4.316490185652733125e+00,-3.748396115430504238e+01
-1.464108275897442295e-02,-3.607277024807268528e+00,-1.900422794646502211e+00,-4.308146508070606728e+00,-3.759687230845560180e+01
-4.908767332508099518e-02,-3.638604705336093925e+00,-1.945198427418677323e+00,-4.349315133462579475e+00,-3.754390060977086563e+01
1.073097669540201173e-02,-3.609779814275285048e+00,-1.890340281982379800e+00,-4.314689939549261943e+00,-3.761665801909989426e+01
7.623384998531128852e-03,-3.588812051159670613e+00,-1.901071241982384974e+00,-4.318032184157856612e+00,-3.759981732030601620e+01
5.817077140537085800e-03,-3.582535882697702068e+00,-1.864366946136443604e+00,-4.287121497843503271e+00,-3.749706733707056117e+01
