2.315096366634175951e+00,2.783838656420422719e+00,2.429129054505704488e+00,3.008806253033774247e+00,2.717953127813133030e+00,2.469817871013591848e+00,2.782608416293017140e+00,2.364422740275019752e+00,2.626759944539724501e+00,2.163196889452079219e+00,2.855014714440152090e+00,2.317470504532032294e+00,2.333097952318800683e+00,2.862819444800819291e+00,2.642453290229153318e+00,2.705656124630086090e+00,2.881743011465888848e+00,2.391546746880409913e+00,2.861414973392565564e+00,2.521636892020862941e+00,2.217908251828399013e+00,2.453189438405016354e+00,2.315269058184484141e+00,2.891203133726969465e+00,2.858091123074914641e+00,2.496139804826322361e+00,2.386353672201858345e+00,2.232148365428292536e+00,2.155245572431541135e+00,2.434828885640039964e+00,2.774557331196278120e+00,2.535439345399618460e+00,2.788307092508216734e+00,2.075179887539081669e+00,2.589359238836838273e+00,2.586591239066077463e+00,2.310712828948199071e+00,2.980276020384850622e+00,2.819377079830309718e+00,2.616546649172813321e+00,2.144499878750766086e+00,2.864922993712627264e+00,2.548156295077373290e+00,2.919584255972599962e+00,1.989218293540469862e+00,3.020802687573596046e+00,2.961523492470222507e+00,2.235607326383594717e+00,2.870258253704496276e+00,2.247496283858884780e+00
-7.752324880363729021e-01,-4.609223566168413888e-01,-6.112742822856597202e-01,-1.634048886192810968e-01,-5.292623603421883205e-01,-8.209415801841043470e-01,-5.187939104355784314e-01,-6.513715925356309278e-01,-6.304682422834617661e-01,-7.455153365471209881e-01,-5.437259933262602596e-01,-6.726284010046513773e-01,-6.582869668382916872e-01,-3.228713334103805455e-01,-5.375392406184086314e-01,-4.129508447693577278e-01,-4.453846744789440315e-01,-6.783354745634452287e-01,-4.706892250814980194e-01,-6.540529114357301887e-01,-6.485203670282123634e-01,-6.541104930947676532e-01,-7.232189521292491374e-01,-3.747543447776670589e-01,-3.004377482285454648e-01,-5.707711959815117142e-01,-8.485092787339891807e-01,-6.300059249047414989e-01,-6.677948199750088909e-01,-6.707347674865887788e-01,-5.524805092148744601e-01,-5.854460705743491644e-01,-4.286460183075654906e-01,-8.184859731100424529e-01,-5.341126599177083989e-01,-6.608825700278135873e-01,-7.684417397641873926e-01,-2.717100959747869027e-01,-3.410799191897452842e-01,-6.711815498652583534e-01,-7.241381514945101072e-01,-4.350677819029237781e-01,-6.243863164442887692e-01,-4.024779172155255602e-01,-7.608486840889486791e-01,-2.967020489036369946e-01,-3.348837272549282096e-01,-5.848021009902123479e-01,-6.626533262829316095e-01,-7.456421136767183988e-01
9.154342031206152974e-01,1.069696986673396744e+00,8.692282150661301277e-01,8.147287633035226184e-01,1.134737745830283639e+00,1.140936407298839272e+00,9.927426219669500673e-01,8.670333219525824253e-01,1.166522468023956538e+00,6.926742143318364020e-01,9.727692780365696512e-01,8.755172667374933049e-01,8.357389067729770193e-01,9.449717260370414929e-01,9.927415693396010044e-01,8.896299396874821630e-01,9.003490974696876092e-01,9.274897150759707776e-01,1.039684181492013915e+00,1.017444304051325021e+00,6.463004026138523539e-01,9.784172854445768452e-01,9.357303107862759983e-01,8.233632849122000108e-01,8.282005596844755901e-01,8.965575289339478005e-01,1.016261459671253142e+00,7.062818180348533481e-01,6.216819047891141148e-01,9.417662263887177643e-01,1.065287237260191144e+00,9.838101009142322662e-01,1.010747542541207133e+00,6.398949476748447829e-01,9.815591106518807285e-01,1.056576651860207772e+00,9.209745531544222263e-01,8.535254834999647100e-01,9.376705355822917420e-01,1.161908301508214114e+00,7.532186833442142682e-01,1.020854753053597186e+00,1.112769538477608622e+00,8.790219788934060530e-01,4.213513002640135174e-01,7.771771949409035374e-01,8.926634335299635792e-01,4.974169991021200610e-01,1.193809241757685768e+00,7.766827949738256409e-01
-5.753421851726885361e-01,-5.116695223823201077e-01,-5.493020714389220682e-01,-3.924992622911245288e-01,-5.321637618839653028e-01,-6.260076768604354580e-01,-5.362426698851208151e-01,-5.602770442321125532e-01,-5.678036630374951876e-01,-5.534941351093883855e-01,-5.667688955419198926e-01,-5.669828341740381639e-01,-5.475187918778767759e-01,-4.627488850531922271e-01,-5.630031456849777793e-01,-4.508567712288172324e-01,-5.499308550175732169e-01,-5.499416995995680679e-01,-5.235842792013246649e-01,-5.638930307634669736e-01,-5.192890239288441290e-01,-5.482892642460781563e-01,-5.757719867782754575e-01,-5.167549122133278106e-01,-4.750583480839230544e-01,-5.399432300931334971e-01,-6.251370866266121595e-01,-5.344876846599249109e-01,-5.112604012438662915e-01,-5.792975211818265358e-01,-5.699996823487297748e-01,-5.496100566053405689e-01,-5.195694224931137750e-01,-5.719293524752099289e-01,-5.258970344466910030e-01,-5.919079064768405507e-01,-5.831075815032401577e-01,-4.655343255383116441e-01,-4.795681835679542204e-01,-5.682766898955036172e-01,-5.647756252575748537e-01,-5.245445862131538073e-01,-5.587161211745145240e-01,-5.174042619367908991e-01,-5.441667144564348302e-01,-5.032124599549063770e-01,-4.952524262674112276e-01,-4.698135185888079324e-01,-6.065172212805362006e-01,-5.506795695867608975e-01
8.677026356887460601e-01,9.697096365297306342e-01,9.290852926010171320e-01,9.831857525271784359e-01,9.351458512562473846e-01,9.267450742101320804e-01,9.753788675740414638e-01,8.988219182975936139e-01,9.349752001965212500e-01,8.438289861458243557e-01,1.036065375965380619e+00,8.632419891477091101e-01,8.969007608105352691e-01,9.665568892888614094e-01,9.564428497775404603e-01,9.373952665646155813e-01,1.031421227129084128e+00,9.007933542010703176e-01,9.929378457018361859e-01,9.059005455383072336e-01,8.882557116627913807e-01,9.173955009847488684e-01,8.940480050514278965e-01,1.001368495644211487e+00,9.878074531611439335e-01,9.205563825412006462e-01,9.236030486841204645e-01,8.479659754235535640e-01,8.340615223759193508e-01,8.944064503818259793e-01,1.008610341673702671e+00,9.431676949497543871e-01,9.630808383788069804e-01,8.322124005814511838e-01,9.212122655723381515e-01,9.290163030981993808e-01,8.960675389196900431e-01,9.958600288818930668e-01,9.716543077324819588e-01,9.424047811756794957e-01,8.542732157616117483e-01,9.894282923476276359e-01,9.292834255179521774e-01,1.026572604443440673e+00,8.433105277607580996e-01,1.036987620324095083e+00,1.042128794390138502e+00,8.925447348360640021e-01,1.030907412229418396e+00,8.730671153129215822e-01
6.140162401704301054e-01,1.032559414302199441e+00,8.124627409380686949e-01,1.260476933475581873e+00,9.807091570416228699e-01,7.491117806308504878e-01,1.026622086065610562e+00,7.283188432143696822e-01,8.909168052251577041e-01,6.241601836504188094e-01,1.107039344422202198e+00,6.373093972200762902e-01,7.990013521231467131e-01,1.144012352484021555e+00,9.038378165346144799e-01,1.035263095816614909e+00,1.146509043192820432e+00,7.801526775509871614e-01,1.132345743395792192e+00,7.983629981896137595e-01,6.634988370866041762e-01,7.699291089048396763e-01,7.077808685736575178e-01,1.186435671703540251e+00,1.128379011549530020e+00,8.204488174417586821e-01,6.510863640526408647e-01,6.561211338340664501e-01,6.623128737696268864e-01,7.486944779895747804e-01,9.986491424962854468e-01,8.154648320604526157e-01,1.068134692145399356e+00,5.992005453709975393e-01,9.210105732955952140e-01,8.555231929800988233e-01,6.564011664324860273e-01,1.282804502987446638e+00,1.103220203890076911e+00,8.961792198346419935e-01,5.561777747987698417e-01,1.078505886007191439e+00,8.736437530780440941e-01,1.182212027860055192e+00,5.685120377015389082e-01,1.314772094533140701e+00,1.259379506260876802e+00,6.909638783657563454e-01,1.137562223064008560e+00,7.023263027018218363e-01
-4.233181259593243873e-01,-2.823917340603760984e-01,-3.332110649928113899e-01,-1.195398507516217124e-01,-3.127444620280083187e-01,-4.581921676834712076e-01,-3.014459761698286000e-01,-4.115918515936325406e-01,-3.558993838357551454e-01,-4.385706090210529373e-01,-2.770328742347223927e-01,-3.766667007276609525e-01,-3.947005179175775424e-01,-2.157654835583749098e-01,-3.066035635468787879e-01,-2.734316367055010244e-01,-2.595019865942941317e-01,-4.404824238003902659e-01,-2.936281866557161613e-01,-3.896612774210014840e-01,-3.939136026429178039e-01,-3.925560104444271170e-01,-4.082422059094578670e-01,-2.278547783221409884e-01,-1.894357764524091381e-01,-3.106849341021985511e-01,-4.832416093833073467e-01,-4.013414449912036663e-01,-3.778471417813691891e-01,-3.562634048293693012e-01,-3.050248146064492571e-01,-3.587722509445406271e-01,-2.643155960820019468e-01,-4.606601918508911875e-01,-3.415892232017908037e-01,-3.237785397267010645e-01,-4.158205262783675749e-01,-1.759169634889590494e-01,-2.446855896464898150e-01,-3.791633750694407556e-01,-3.989711043215289354e-01,-2.721842836070120231e-01,-3.554196456378644897e-01,-2.343753031628058592e-01,-4.344871268697901301e-01,-2.070729150276778840e-01,-2.001788273137215524e-01,-3.308014697036384399e-01,-3.204028018067022754e-01,-4.087691635097761012e-01
-1.559211588364814327e+00,-1.648967233008333810e+00,-1.602642130013650856e+00,-1.576075050209179818e+00,-1.643604107817586479e+00,-1.578696891371222932e+00,-1.692015284397320629e+00,-1.584607535119614274e+00,-1.628310310004422723e+00,-1.522543922201755606e+00,-1.779455959154277345e+00,-1.582822488513396131e+00,-1.558766873703101075e+00,-1.632156381176513404e+00,-1.637711887219262197e+00,-1.596644867483883123e+00,-1.753499717538623770e+00,-1.589671817983578039e+00,-1.734581085575355841e+00,-1.619887124530279277e+00,-1.541296979516516119e+00,-1.572689331852218375e+00,-1.563594739514603260e+00,-1.724726111227860903e+00,-1.648307254683423428e+00,-1.612300509742711885e+00,-1.595835195354124769e+00,-1.544822679751427952e+00,-1.509516034319453803e+00,-1.601716870049912034e+00,-1.720756110781044734e+00,-1.620024372764206078e+00,-1.634172130982624926e+00,-1.514440655659013535e+00,-1.621882934966908385e+00,-1.629965828166163533e+00,-1.547653450851424362e+00,-1.686791164944020149e+00,-1.611368588690752501e+00,-1.624026347255642433e+00,-1.521051321880199980e+00,-1.683806154540218092e+00,-1.613524969898900263e+00,-1.776911169864560547e+00,-1.502296885994648168e+00,-1.762801630303346689e+00,-1.729759114433883527e+00,-1.543628423786042259e+00,-1.778217574774583420e+00,-1.533021869334958653e+00
3.009666713089292345e-01,6.281043939248895924e-01,3.659317501552166729e-01,7.305315640260080512e-01,5.578599436740065975e-01,4.568010708054410784e-01,7.196848051541302471e-01,2.979324104186773514e-01,5.515207673980402348e-01,1.691579068283710074e-01,8.641066957931268222e-01,3.576939497405818846e-01,2.638128690158970113e-01,6.612629045485809431e-01,5.955492865744893560e-01,4.647294526586155938e-01,8.804125556979732758e-01,3.153235510685295506e-01,7.648250541231589317e-01,3.855440548524760591e-01,2.000660557122476979e-01,3.584754331679770312e-01,3.030194807657458078e-01,9.352241183151601689e-01,7.289463690705701993e-01,4.509448372645172287e-01,3.711573018133882407e-01,2.435259808103971968e-01,1.439896974008257335e-01,4.040599292338059034e-01,7.152368768785122288e-01,4.853432615726357979e-01,6.527159946981994088e-01,1.019151512231871171e-01,4.796305314349615934e-01,5.844833645813508616e-01,3.148675177923612178e-01,8.593867892228256311e-01,6.513019290050698906e-01,4.539329946450785802e-01,2.253785099448986640e-01,7.356082012565919870e-01,5.370034595741604022e-01,9.489744281948730986e-01,3.915292779450539606e-02,9.959922765249392684e-01,9.202904885496558940e-01,2.048608846858847310e-01,8.607439877170258713e-01,1.705822878247149343e-01
-5.852234254876373387e-02,-3.516889473224343865e-02,-1.394909757640618586e-01,-1.073272180480508604e-02,-3.000805317070543918e-02,5.114569281039048169e-03,-2.952471086784624194e-02,-1.151177033760739238e-01,5.749788773800960408e-03,-1.414052906632922435e-01,-2.732102712599404626e-02,-9.368600381880488881e-02,-1.404216656072529712e-01,-4.699750736499253706e-02,-7.377843347949900044e-02,-8.112515710322985851e-02,-3.916736636557866663e-02,-9.409030477038787810e-02,4.655030044260945708e-03,-7.497138941020629888e-02,-1.995076208859098699e-01,-9.300417763282169126e-02,-1.242097910549292833e-01,-4.479714844183674272e-02,-4.222463150016871059e-02,-1.300357698593263001e-01,2.475061279307246790e-03,-1.759849216130828786e-01,-2.167385183395026116e-01,-1.146683428206416167e-01,-2.891883289002050716e-02,-5.722036712825370741e-02,-4.476375028811251100e-02,-1.753577917121737217e-01,-7.313713599945742549e-02,-1.040196734848140847e-02,-9.104008381661067573e-02,-2.228803125689443262e-02,-4.349894451945532370e-02,-3.481045181980884501e-02,-1.491755216230881698e-01,-1.825102390044238201e-02,-3.351500213071128415e-02,-2.408717973615095639e-02,-2.548915994630723825e-01,-1.235421665531452433e-02,-5.031719102770086660e-02,-2.414003278403412112e-01,6.081468878248916243e-02,-1.579497736217183035e-01
