-5.211094316692373857e-02,-3.193449352462800206e-02,1.846163176857118227e-01,7.181863250695479095e-02,-2.021753096044131004e-01,-5.312104250385623477e-02,-5.042006686035403751e-03,2.463692273681450037e-02,-1.305496011173997162e-01,7.503916261012560929e-02,-5.734730480046896367e-02,-9.504210416888489443e-02,3.000932226451633045e-03,-1.412231075168636218e-01,3.392093487772663424e-02,-1.517561794327574876e-01,-1.516431476939879980e-02,6.973641780096268006e-02,7.230877645289878961e-03,1.370180533805252232e-01,-1.083333111975209456e-01,-1.329906471075496532e-01,-1.131977767809996399e-01,8.126172852962282311e-02,-1.066986161662259042e-01,6.946570897522751087e-02,-1.338991162545871416e-01,4.170895247511589160e-02,-1.375102778715108776e-01,-7.988687467846124213e-02,-7.995558908767645689e-02,-3.155375151191837368e-02,-2.672907426375919007e-02,2.280664655443093852e-02,1.214259887935957988e-01,-4.464083073996372164e-02,4.069212149715769472e-02,-3.549822642117989036e-02,-1.337485098998031086e-01,1.307589618641372409e-01,-1.573873707184504089e-01,1.867322458391737494e-01,1.092374406640576195e-01,-3.659844096270407215e-02,-9.993899738997659432e-02,-5.896442135886315050e-02,6.989575751558320393e-02,4.422825873068444991e-02,-2.570759699238482979e-02,-7.551501678263973505e-02
-4.283265218904450805e-02,1.395983280697806785e-02,-2.341496239182395411e-01,-1.005577998796057353e-02,-1.384211509329036534e-02,1.138204475821059936e-01,-2.114890978795306437e-02,-1.630383105637454588e-01,-3.436100371939083270e-02,-2.238214620164355288e-03,-1.299870467256838413e-01,-1.861996564552173203e-02,-4.941569545441858169e-02,5.761162200755407317e-03,1.537916641812752117e-01,-9.901902716432914309e-02,6.172329526444463726e-02,5.495119406164455933e-02,-1.132872134627443961e-01,-1.130723046102421886e-01,6.054277253607723980e-02,-1.711512402927425902e-01,1.919193404796808514e-02,-1.474664150979951571e-01,-1.318439585334244268e-01,3.018139823226363705e-02,-2.117381767714492657e-01,2.748560191121184135e-03,-5.808705656506482629e-02,7.567660929054147168e-02,-7.686957742513643443e-02,2.283725968411029206e-01,3.776136152080252634e-02,-2.718625885540507797e-02,-4.021940086952527360e-02,1.281911655894251156e-01,-1.062065695571749041e-01,-6.004335883395404277e-02,6.355379431538664414e-02,-1.199650400387943829e-02,6.472231280253119834e-02,-1.036025495347030062e-01,-1.476808542479189357e-01,-7.987894247314551721e-02,-1.599510272596865734e-01,-6.014245626524060417e-02,-1.709012272819043776e-02,-4.443214570373563849e-02,-6.141306300877627522e-02,-3.394373110066168930e-01
-1.721920073394559436e-01,6.953004480058339043e-02,9.789075579627334878e-02,-1.274279658755528982e-02,-2.016969463550351838e-01,-1.583753540156415951e-01,4.206478518691746105e-02,-2.557772288017757037e-02,-1.258819127418061845e-01,-1.684407280660306094e-01,-1.702402553729311444e-02,-1.387986711578310106e-01,-2.625252074919652220e-02,-7.391909898884102548e-02,6.714784676551248388e-02,-1.037064516000639480e-01,-1.297814539905437770e-01,-4.547349800536185788e-02,-1.893213502596146486e-02,-1.124845597548320281e-01,-1.507611170776685938e-01,2.677947230054795666e-02,1.169461951921529075e-01,1.755296699200226684e-01,-9.074961489373004064e-02,-1.005264327956854054e-01,-6.786105404284401010e-02,-1.450612840189351438e-01,-7.791056274916424718e-02,-8.323076210779703499e-02,-9.775863968986259200e-02,7.807287104049018267e-02,-6.320693077472017141e-02,1.056202274501950589e-01,-1.181586198765969126e-01,-7.999632865234769519e-02,6.806779522651636161e-02,-3.847041305819725587e-01,1.850030507810598301e-01,-9.276757602561797045e-02,9.036177297487185678e-02,-2.350270058203851042e-01,1.195457885041917301e-02,7.508376802434947248e-03,-2.255307758537064555e-01,2.048287628941786436e-03,-5.738963626693439901e-02,7.395780082068845185e-02,-1.772833031949877236e-01,-1.312038691780879618e-01
-2.591201643713892389e-01,1.100703646634142302e-01,-4.842432148769413441e-02,4.469879124707189233e-02,-1.244634768222351723e-01,-5.255256485506808878e-02,1.063590589566486833e-01,-3.578826925975790718e-02,-1.579973279341985171e-01,6.341589913692670388e-02,-7.657996558046267777e-02,-1.548338465729879156e-03,-1.623112011609894878e-01,-2.882524766643801764e-02,-1.035092619222028609e-01,-2.001403356279269075e-01,-1.070295023103093324e-01,-3.256068731146069452e-03,9.434166030050554833e-03,1.045586852628131030e-02,-1.410844584582300054e-01,-1.009601545426550145e-01,-4.509772227958780411e-02,5.120353614988867180e-02,-2.790272298021078193e-03,-1.104229861615263486e-01,-1.076995944163663815e-01,-8.710560802229974295e-03,-1.198508679083666595e-01,-5.894525407806475853e-02,1.877379001532084729e-02,-4.885441689174036678e-02,-1.199957365198904141e-01,7.849055401503507445e-02,1.856640288054399457e-02,-4.799909833047744101e-02,-2.412156321056592792e-02,1.482653176689920638e-01,-1.001912364422847534e-01,-3.756110129565038563e-02,-8.593227409746084788e-02,-7.187123908693873742e-02,7.147246977688477554e-02,-1.247215128866993594e-01,-1.506588048049916804e-03,1.059230746469017881e-01,-8.233878953775042309e-02,1.127665219758025410e-02,1.017631498572655474e-01,-2.470642589667878808e-01
-4.107470057594130725e-02,-1.179369857024940710e-01,7.550181204983744815e-03,-9.030049875630831446e-02,-1.134760379673657449e-01,-4.122390692956363380e-03,-1.578205064702143529e-02,-7.818503129424091147e-02,-1.362082090074152596e-01,1.425022122243811973e-01,-5.027330863131840299e-03,-2.043154926594596341e-02,9.722496221268080163e-02,-1.423311125142285027e-01,-1.199947352813448692e-01,-6.139606800065446762e-02,2.270239631615819306e-02,-1.521594713081150241e-01,-8.296061438483165462e-02,-1.460760861080228068e-01,-1.957880211321719188e-01,-2.007484375328905807e-02,-2.183165557096304332e-01,-4.640015311206689697e-02,8.312639393113530062e-02,-5.740105595220484219e-02,-1.195660347364323334e-01,1.150903204113579575e-01,-8.091777551026041460e-02,-2.031625163885121196e-02,-2.140523497082308380e-02,-1.200963132971548247e-01,3.611186300693358664e-02,-6.544635671577279934e-02,6.666684353353236059e-02,-4.931789929926146815e-02,-2.069296855176167294e-01,-1.283194813017125291e-01,-8.171311990574266215e-02,-1.246711554635103192e-01,-1.809858116368329717e-01,-1.364844318231867581e-01,-1.444658323280288356e-02,-7.157350323098748968e-02,6.261292920224174885e-02,-1.281831881642892662e-02,-1.708793814065788855e-03,1.881907604943094114e-01,-2.467303685730564203e-02,4.222639912036653918e-03
-9.687658882494157297e-02,-1.524514721467415401e-01,-6.137765664250310893e-02,1.579863377227607446e-01,-1.546086776884793845e-01,-1.279127381204292202e-01,-2.170992317893020995e-01,-1.467455332495062048e-01,-1.139903443860780241e-01,-8.995607704702228424e-02,5.350447554880630174e-02,-6.963427986356116040e-02,-1.141675801532221340e-01,2.289918601824695102e-02,8.956962637759961765e-02,-2.203969506304998272e-01,-1.331718030901882233e-01,-4.335216344673777089e-02,1.434270445192856874e-02,-1.891235723459940565e-01,-1.290330061915725413e-01,3.913940065052747691e-02,2.740744481262541443e-02,-6.932958091900728870e-02,-2.029172494240355853e-02,-6.670249995130612952e-02,9.752227567337554137e-02,-5.289225084612120265e-02,1.785497590702067247e-02,-1.672354251244697054e-01,-9.122537728161060622e-02,-2.433308666601770309e-02,8.817885288383366105e-02,-5.755544638652652228e-02,-9.418820000259332803e-02,-2.344404052779405084e-02,-1.253095970078441923e-01,-9.233701753854103855e-02,-4.780121701567387194e-02,-1.435259818908738716e-01,-1.557296883130349641e-01,-3.554557355812333619e-02,-1.362245430548425507e-02,-3.411063425373378477e-02,6.337071586527384670e-02,4.882548149324220793e-02,-2.345380773257810247e-01,7.027574984076226383e-02,-2.257301320159822156e-01,-1.472240546413038920e-01
-2.594062906495607154e-02,1.411984195209039228e-01,9.297141784696811087e-03,1.249003009384914015e-01,4.861355949966891105e-02,1.847398654928751605e-01,2.528994478571872789e-02,-1.318081851015313055e-01,-6.645844572745780721e-02,-2.077847911502582190e-01,-8.127952341474484199e-02,-3.190986552866359460e-02,-4.967440414360197593e-02,-3.624352389700066096e-02,-9.012073906547651836e-02,-5.088593616644756720e-04,-1.077722306859514312e-01,-2.567708353946946548e-02,-3.148542428910513502e-01,-1.937592839022501262e-02,-1.469203759257194618e-02,2.492342532071792349e-01,-1.143571600656582976e-03,1.714098569177188724e-01,-7.287290755703713929e-02,9.130281711988347260e-02,2.249134775221388674e-02,1.102108529660124868e-02,1.577465718324634961e-02,-8.545421458310906160e-02,-7.303221033841680865e-02,-3.487520136165129375e-02,8.066676771217294595e-02,-5.396275153008812248e-02,-8.778889243062280856e-02,1.282172434687574303e-02,-7.887053541178887239e-02,-3.288868483372355683e-02,5.084009991881175555e-02,-6.880074762120054477e-02,-4.867777416298747079e-02,1.817637262811480246e-03,-1.167109224087966718e-01,-7.757496348975664868e-02,-9.733297085061741460e-02,-1.928967851686667900e-01,-3.594138615370561646e-02,3.029921315549489666e-02,7.230293623685031534e-02,5.458611707654731360e-02
-1.171576777647955342e-01,-8.263053852344189043e-02,-1.081617240302437527e-01,-4.258922745866566134e-02,8.290553528738817124e-02,-2.340988467929221994e-01,-1.520492622970623653e-01,-3.475509422259839831e-02,-1.018136390140609998e-01,1.933782729923358770e-02,-8.721771331576033681e-03,5.598180108773120195e-02,8.724530647978476217e-02,-9.087998638521375960e-02,8.355182119563218934e-02,-6.514610874161955167e-02,-1.297906953614853809e-01,2.878726557604417008e-02,3.295494684932517848e-02,1.003275094403085349e-02,-2.451163342207248602e-02,-1.182446892833841218e-01,-8.756008905732823311e-02,-1.071573895135376209e-01,-1.714143607460072716e-01,-9.305311024023701916e-02,1.417771572463535634e-01,-1.735935262006740865e-01,-1.447590805489963883e-01,8.388301527133164293e-03,6.046971925002316006e-02,9.039410040981636640e-02,-9.343929948608274694e-02,-1.635089001123243846e-02,-1.413172468552343318e-02,2.300860589634284858e-01,-5.492262207769783161e-02,-4.132106052647758088e-04,5.684714702005618653e-02,-4.801237039846718152e-02,-1.028722362852783068e-01,2.167643609037184227e-01,-9.039197565130148437e-02,6.007780256241410793e-02,1.829049718217817810e-02,-1.727093766141349351e-02,8.854672887005100509e-03,7.526243829350819092e-02,-1.040848087286588425e-01,-9.191259379485113706e-03
3.416593530094359094e-02,1.027028396945690002e-02,-2.728408100314714813e-01,-8.458399024756581286e-02,8.178604534180049235e-02,-5.019845118424700464e-02,-1.577744948510442502e-01,-1.492454411501877298e-01,-1.411191578415330050e-02,1.782967729260979961e-01,-1.016085783282744542e-01,-1.554595644395254384e-01,-6.526620201770511054e-02,-4.527307663784112951e-02,-1.137131461432291657e-01,5.963263699656024680e-02,2.048919791993438627e-02,9.444586512173328008e-02,-9.697977795868112372e-02,-7.714463454056440239e-02,-1.110374737588356309e-01,-1.903568719364925055e-01,-1.423670882441603058e-01,-2.693365950246891238e-02,-5.888930815183049394e-02,-1.239635481392953875e-01,-7.363171202143835303e-02,-1.262330561486838254e-01,-2.841585837160391648e-02,-4.207383237693532174e-02,2.704227539028104116e-02,1.527328970731398339e-01,1.748987337150507415e-01,-1.229818276244109276e-01,-3.142196897542833267e-01,-1.475642673036992904e-02,2.062481894958594422e-02,1.504158871713300039e-01,1.282708750910174778e-01,9.318630409146670679e-02,6.506434748763782749e-02,3.929952515417511200e-02,2.494382771633575635e-02,1.621556271167117619e-02,-1.561023825049475400e-01,-7.389991201349026262e-02,-9.075487277056365487e-02,-1.927472587452786212e-01,-4.913704075218228856e-02,-2.555818847840327437e-02
5.895636674760254548e-02,-6.756723226397384763e-02,4.638507545130788473e-02,3.505554263199125997e-02,3.886603029829623079e-02,-1.162347665628934990e-01,-3.199924443236489002e-02,-2.062693515791483301e-02,-2.062736795603978268e-02,-3.799069820566434996e-02,-8.504685886835203212e-02,8.869966882044087730e-02,-8.996741592870138859e-02,-2.020841205660277862e-01,7.029452572365439168e-03,-1.782589559681652391e-01,1.059646952853408597e-01,-1.778335154882936323e-02,-2.766186407220335569e-02,-1.079521810321393098e-02,-4.504857875635365216e-02,-1.539594531203962724e-01,-2.730605845177782598e-01,1.382033475799594562e-03,-1.264789688993335215e-01,7.452963722532930657e-02,1.894009664640023960e-01,-2.654262563305562761e-01,7.122347994127416204e-02,-6.333498081570071436e-02,6.813775566254068328e-02,-6.251010023757236356e-02,-8.246650210631997768e-02,1.307021041167350517e-01,-7.983356840110085451e-02,-1.814882129859856363e-01,-9.458414645585980565e-03,-3.595687940928133514e-02,3.577794755145882050e-03,4.970396815568347421e-02,-1.515118397904290093e-01,-7.883377194236797225e-02,-1.550815844029198587e-01,-1.026057956826951084e-01,-9.930116461392336780e-02,5.638537096769984797e-02,-3.405488758997629040e-01,-6.176048311442282335e-02,-8.706876361150280019e-02,-1.798408751972372654e-01
