-1.619357342548629133e-02,-6.274447387136884713e-02,-5.250658007369695540e-02,5.794773430566799860e-02,-9.018940296840485815e-02,-2.117424519047437018e-02,-4.966101424319604302e-02,-6.737097261760384426e-02,1.049047211935828089e-01,9.051239694797002036e-03,-2.411254295642101253e-01,3.657308815985031714e-02,1.369367026953910993e-01,1.536747310729062038e-02,-4.358518066769848098e-02,-1.022777914572193247e-01,-1.525526628800966122e-01,-7.015956025937040985e-02,1.832617141839981978e-01,3.397597184584155716e-02,2.773094047151673553e-04,9.979678088109931317e-03,2.549638227090592069e-01,-7.541010506524833956e-02,-1.976155099429943440e-01,-4.073207426881845540e-03,-1.185416977094370938e-01,-4.044776263062416916e-02,-2.401937601876200177e-03,2.308659664431369010e-02,-4.794795314830803401e-02,-9.358413021508524277e-02,5.052974141251252022e-02,-1.831334943134061213e-02,3.153826936665016928e-02,1.360899277499189909e-02,4.200603251996691545e-02,6.705157505062490919e-02,-1.512399462985042631e-01,4.171791501207092884e-02,-3.233392544176268840e-02,-5.965963563378525597e-02,-1.065897469204110659e-01,1.163636519593756573e-02,1.953656271962772584e-02,9.801778353835081947e-02,-4.614414623443807706e-02,1.232958160217496324e-01,4.502151826462900269e-02,-3.461884494833478154e-02,-5.941209426850416371e-03,-1.274222014137398329e-01,6.109379263288737538e-02,1.125939022942240020e-01,3.070232165991938419e-02,-2.312023710459674974e-02,6.716266357750329263e-02,5.600819224949737810e-04,-3.484120169317559551e-02,-1.018254075653267643e-01,-2.607956391712814345e-03,2.201334824112311517e-01,-1.111572475307378849e-01,2.726655218232469369e-01,-1.729548809407477350e-01,-1.732153762381428153e-01,1.544344260211150954e-01,7.429371445771400240e-02,3.393401249974589001e-02,1.028808612421239638e-01,1.510869536736707784e-02,1.749578933300343087e-01,-4.520775549588305908e-02,1.134636316412866580e-01,-1.036484222454851500e-01,1.005089115738154112e-02,-1.001535825530349214e-02,-2.947707230736529641e-02,-7.665235831744601769e-02,5.437882990220266333e-02,-3.789466293340351677e-02,-9.559238568149004689e-03,1.239250779615696553e-02,-3.113669828334468884e-02,-1.265191654653935738e-01,1.174698549837140671e-01,3.689232511309905455e-02,1.249789335956213998e-01,1.424599043576895707e-01,-1.615944800680176319e-01,-3.693677249270802682e-02,-3.909482379670954112e-03,-2.611356340791562078e-02,7.374402222702518273e-03,-4.609299731484323148e-02,-3.611268775451362267e-02,1.159731458645209684e-01,-6.429607707822003471e-02,-6.692318858556207083e-03,4.451183227094364370e-02
-8.993628522321199525e-02,-7.639939886339888742e-02,2.016117255471379724e-02,-7.365780499006208126e-02,-3.927650906226666516e-02,-2.302943427569773827e-01,4.334071386506138657e-02,3.256128347124635086e-02,1.884808956943861413e-01,9.865349743357429424e-02,-9.067637046130890693e-03,1.260853237785518055e-01,-4.679974523640251238e-02,1.184013532976262439e-01,-1.250625843282515172e-02,-1.239248653011627982e-01,5.911604547851147945e-02,-2.227836977763689510e-02,3.669043863494550473e-03,-9.410691027268616726e-02,5.741855204687453321e-03,-1.693046895719833508e-02,-1.131638037566105037e-01,-1.512104132962254488e-01,2.780156769094605310e-02,-9.332131764871946789e-02,4.904719484530861012e-02,-4.790690341217664766e-02,-8.019493131391544627e-02,-2.520593133723514345e-02,-6.916700358382425751e-03,2.205024248921745242e-02,-1.170086803731826691e-01,1.496831244560314217e-02,1.313286822650519027e-02,5.928407943009497867e-03,5.433474698735109992e-02,-6.972889793135719771e-02,1.008881181937174021e-01,9.412285006187269543e-02,-9.485275301937846903e-02,1.272566194028091346e-01,-1.150996134550112820e-01,1.456327666579454796e-02,-5.435402339577228951e-03,5.460828523801848286e-03,2.149122782076331312e-02,-1.319179799118495033e-01,-1.112526724878057788e-01,1.139836250143936025e-01,-1.114339595623185103e-02,1.197486086698571926e-03,-1.339070056761035854e-01,6.604777360141346476e-02,2.133163297973530437e-01,-5.526419696113955837e-02,1.371916998162527740e-02,2.714919617503041768e-02,5.208467091189197817e-02,1.291405060344126901e-02,4.378071138533144030e-02,-1.602967157686981114e-01,-5.377996104663062410e-02,7.390311376601470250e-02,1.082775255762775425e-02,4.920677945613922272e-02,-5.390864293834689291e-02,4.528108584599752767e-02,-7.902507268179871647e-02,-1.141649093667932574e-02,8.840770274979234400e-02,-2.032789164365820384e-02,-3.462943140262436659e-02,-1.160609945406567561e-01,1.081073750568154884e-01,1.158946714597598598e-01,2.026563991770511178e-02,1.140677318501611137e-01,-8.002982606818299233e-03,-1.017703551621590707e-01,5.610617713753451169e-02,8.419085481785139324e-02,-3.363849985664148917e-02,1.982341235029265111e-02,-1.843519801761578716e-02,-1.188278075294484509e-01,-2.119901467949726268e-02,-9.450205387708499050e-02,5.842406948184343529e-02,-1.384092964293387740e-01,-6.840627363607444666e-02,2.325965760006036553e-01,6.717714097946740626e-02,8.581273547221518472e-03,-1.397897960794973748e-01,6.039291204596564967e-03,3.627409189226921821e-02,1.532468072278007042e-02,-3.366010091313689778e-02,-1.171473624477669812e-01
1.699370012432617483e-01,2.415442064636663666e-01,3.629060303295419260e-02,1.474954689711809597e-01,2.337888463065188049e-02,1.515464197359984999e-02,1.326232014101461631e-01,-8.344837984029744582e-02,1.215696716806666106e-01,1.008167725649292551e-01,-3.007088552401292886e-02,6.534788148500420002e-02,-5.957571342166102790e-02,-1.076975655843369628e-01,-1.194494998024548671e-01,-9.640154020195414522e-03,7.749719366906533680e-02,9.432827857912826075e-02,-1.361139497662894049e-01,-7.184478886352836831e-03,-2.977901799863438143e-02,1.997651291089278663e-02,-1.846819806359883687e-01,4.341477328638963101e-02,-2.833925448513582510e-02,1.056468136049684564e-01,4.504459268266539779e-02,7.978410145575393075e-02,4.652209542657419900e-03,1.150602122843773639e-01,-6.100719410461263176e-03,7.994528051497352961e-02,1.519970737387766344e-03,-5.983123664980372070e-02,-3.387926995113019202e-02,-3.760457568270746120e-02,2.982279616229473879e-02,-9.336792282704063639e-02,-7.901985659944664453e-02,-5.559420481863420506e-03,5.171231417719074352e-02,-2.103886614658479204e-01,2.361644941609908066e-01,-6.363541779540336785e-02,3.554072537007224586e-02,4.054118958896654572e-03,1.720428923282875389e-02,9.054679617563575478e-02,9.525445442789144679e-02,-2.382396448867708100e-02,-1.670580021540245541e-01,-2.826011744804651227e-01,2.029019781940254175e-02,2.841892598214200774e-02,1.087250390573880343e-01,9.074539238757237114e-02,4.953799407446362463e-02,1.123689476616123589e-01,-6.951924510409628055e-02,9.222844841159494322e-02,-4.948011950106848134e-02,7.019086144262910720e-02,1.026649424128404410e-02,-1.098446077620323647e-01,5.633642060094229409e-02,8.518213211176114963e-02,-2.458333338180745606e-02,2.645434911960865484e-02,-4.907835963522793471e-02,1.474026259907239983e-02,1.027333679434464832e-02,1.240426152388081904e-01,-5.630112384319997665e-02,-2.934713773964695016e-02,1.353133770644491529e-01,-1.182365808671846236e-01,1.639926588655226392e-01,-5.111500112214896474e-02,1.253297705548798643e-02,-4.504654356713297392e-02,4.105280734661806430e-02,-1.062285397888509259e-01,-1.476626148501103105e-03,-5.625901098518850535e-02,-3.581626024069364117e-02,-2.478165293816867176e-01,-7.492384016710051942e-02,2.336420474017894267e-01,-1.504295154190335160e-01,-8.825918006483760014e-02,-7.962487908284746063e-02,-1.538753075814350800e-02,1.204679904428712298e-02,-1.284138181420551583e-01,8.202927465479503688e-02,-7.782360896271370591e-04,1.507204888348306904e-01,2.908011443165293142e-01,-1.205681368423509453e-01,1.136640586760072208e-01
-5.633866270536036502e-02,-7.715725622268970740e-02,-4.331277207303860233e-02,-5.825243695394888288e-02,1.022573181382164381e-01,-1.764520558629101288e-01,6.984487093236692312e-02,6.857862331916111075e-03,-8.459457908023884642e-02,7.736759683068974991e-02,5.480990601469204471e-02,-1.745958265078461358e-01,-4.830344282976765935e-02,-1.207258295193004705e-01,2.935208542597450912e-02,-1.403763019306093762e-01,-1.321822886909365946e-01,-8.517130907863326716e-02,3.879890528919739678e-02,1.935103380160695663e-01,8.987034062520007915e-03,1.518469678541621015e-01,2.032385419209259692e-01,-3.574248236639312321e-02,1.752295935125474657e-01,-5.952681372485388485e-03,8.706118675103700910e-02,1.054845257114180868e-01,-1.908268686877948317e-01,7.440424603904287337e-02,-4.718785737843369382e-02,-4.976178057587658798e-02,6.022506993985754509e-02,-1.904154021147515252e-02,-1.980928542277624882e-01,1.728546953009741857e-02,-1.605716685883401273e-01,-1.903286794042212404e-01,-8.181386731720000083e-02,4.926782794921565761e-02,-1.290726572303445285e-01,9.376849877277573797e-02,-5.656017436685971400e-02,-7.029490118701649248e-02,-1.839574425101435026e-02,-1.556946362904666759e-01,-6.902078306940653309e-03,2.701488159694219807e-02,1.498916410710260166e-03,4.873626895802373599e-02,-7.034217814118369494e-02,4.927172476756901814e-02,-1.504873588239865612e-01,8.843195915624531278e-02,8.429993457190501638e-02,5.768284964519468372e-02,-1.257490770635177370e-02,-1.724926295969542861e-02,3.873100903110175924e-04,4.050173591273639739e-02,-3.234349213343979540e-02,-8.409861582741738617e-02,6.374914619704287466e-02,-1.673177942217773662e-01,-1.056076546601772137e-01,3.046324069475370763e-03,-2.544092868304226873e-01,-1.078390337343427680e-01,-1.759696751644665089e-02,7.864429063034522605e-02,4.299104093175584729e-02,-1.413894302070593800e-01,-7.520365562487250910e-02,2.831123902835847028e-02,-1.143286204836977543e-01,-1.698621664974620527e-01,9.447328507621693960e-02,-3.703205514936630527e-02,7.394023032342445997e-03,1.300648212916276879e-02,1.594760617177474332e-02,5.072424487286326250e-02,-9.200341329972717974e-02,-6.399934818079076881e-02,-2.638273645894050889e-01,2.777976316345196969e-02,2.568372004293494049e-02,-3.896692100952472287e-02,-2.596108202766357273e-03,1.176721928156420349e-01,-9.996813784558515603e-02,-3.993287493577848263e-02,-2.567328213146375937e-01,-1.254143151846302540e-01,1.168149730357747190e-01,-1.902808158044775808e-03,1.277127098931472304e-01,5.552346911903004167e-03,8.698991521768104085e-02,1.257096842792883029e-01
-3.017384251503886158e-02,-3.335289122465115441e-02,1.116358290837583638e-02,1.493072847562256500e-01,-5.938825396681774588e-02,9.816422536255610398e-02,-1.034380772050842029e-01,-3.770128068698382767e-02,-2.512754203832807606e-02,-1.798959408029991019e-02,1.091860676728458740e-01,-1.049614798828907292e-01,5.000425754295285963e-02,-5.197556717925703312e-02,6.705687797277003204e-02,4.397879173994821700e-02,-1.070072483796317836e-01,3.031857111436407973e-02,4.897232893530223397e-03,-3.427199212561048841e-02,-7.016935263262570610e-02,-4.272843191871015384e-02,-1.552666883791864461e-01,5.676514588505160962e-03,-2.085247630893709014e-01,-1.182304315983006698e-01,1.252794491945194710e-01,-5.275847518345736648e-02,-9.885043733044543424e-02,5.113926761637534180e-02,-1.537901813977615717e-01,-1.001515996817087667e-01,6.364270774543734355e-02,8.947051823597165776e-02,1.446652533144394404e-01,1.518927545765137721e-01,-1.163965659303823758e-01,3.883143273063432988e-02,-1.708937883733059257e-02,-4.636374876211511037e-02,1.099895976787090973e-01,1.379695539280823523e-02,-1.995237729855365294e-01,-1.999738265938143505e-03,-4.893938705034157899e-02,1.104299530994639830e-02,4.817982054907807288e-02,-1.395498188834770337e-01,4.174669832935376697e-03,1.541625011868970156e-02,6.325897806396323098e-02,9.294627152657296276e-02,-2.709989330093854482e-02,-5.768451950864455363e-02,5.016856609206659517e-02,-1.575557877985884515e-03,-3.008639546039063029e-02,3.947071620048733104e-02,-1.003979592679303187e-02,-7.620203421141898137e-02,-6.738440626631818364e-02,-5.500077611529709254e-02,-1.398146174171255862e-01,-2.998757841176340200e-02,1.751331429998198574e-01,-1.347825169893515085e-01,4.389851857944042368e-03,-6.729719090589572628e-02,-4.164961895316197232e-02,9.646542076105397989e-02,2.265672339378764499e-02,1.015429573402331503e-01,-1.344454478201730918e-01,1.333076586767827365e-01,6.853606395241153976e-03,1.427442434978654952e-02,-2.944637577219317848e-01,-8.800588487535759841e-02,-1.131669158258802182e-01,-3.465740530418055798e-02,6.988357653075977227e-02,-4.007749764747046278e-02,6.131768540868284129e-02,-4.846369539527972670e-02,1.077511967016234334e-01,2.313651611180638987e-02,2.410535514440434457e-02,5.811674524936707303e-02,-2.957361158510285557e-03,1.025575178976993185e-01,-2.856502573979838311e-02,8.123758673383524309e-02,-4.699436762895511238e-02,-5.009148112946660431e-02,-1.053284220653797204e-01,2.247663298711905303e-02,8.609157568621879364e-02,9.061884702251521428e-02,-5.289068054425646176e-02,-4.753864060688482024e-02
3.315500553233274167e-02,-9.130620935661416804e-02,-9.880314361740473450e-02,-7.825902644240920192e-02,-8.597942703445433932e-02,-4.284838556507298418e-02,-9.828063436808941178e-02,1.844009335383647308e-01,1.278098553112962943e-01,-1.759594391216355580e-02,4.391555629228558605e-02,-8.949391194526476467e-02,1.587752174670836736e-02,1.338265506010186678e-01,-6.338662774596853788e-02,-4.816865388985037966e-02,5.914611606758279905e-02,-2.671010709171441067e-02,-7.577382783923634901e-02,3.778647764468628933e-02,3.343965992301236451e-02,-1.616636351874474464e-01,2.699768346487266962e-02,-1.653319803690359580e-01,1.322269423150142231e-01,3.256812996574475622e-02,-3.467630899599134092e-02,5.350655089422383381e-02,-3.435205375389879801e-02,9.085017415523661405e-03,-8.855413018725140362e-02,-6.538211174573734311e-03,3.859160315566172866e-02,1.146953342330854081e-01,1.517075335316568907e-01,-7.785853636150567685e-03,4.460583233595002972e-02,4.443902339832829507e-02,-7.907701754118683091e-02,-1.873141041124010975e-01,8.553184771309664536e-02,-7.277341328552308641e-02,2.750835075614269098e-02,-6.580636119979463294e-02,-6.036084916813216211e-02,-1.835966229462622848e-02,3.487074346106970590e-02,-1.614915776450243923e-01,-1.796673852235141644e-01,-2.058101377868728696e-02,1.311615185717170291e-02,-3.190645143988014854e-02,1.812510391154332490e-01,1.368060294170729899e-02,-2.130585126504190019e-01,-2.696552616673047326e-02,-5.684239005955251528e-02,1.039000704497695937e-01,-2.318654726301300206e-02,9.164957509508339650e-02,3.158390892223201379e-02,-9.651656523743337712e-02,-7.367901156802783569e-02,9.961915442264465681e-02,9.817320084229262667e-02,1.259616879463991146e-01,-1.251868256980953886e-01,3.142184679538697623e-01,-7.951717007981436158e-02,1.720991409256613855e-02,-2.061735151996298490e-02,1.040296431327955851e-01,-2.075864620711781183e-01,3.850980765229521791e-02,5.006055099478857323e-02,8.459632090143849592e-02,6.756724038599747073e-02,3.651076790807438800e-04,4.586699380960126970e-02,-5.177153877183926500e-02,4.422653599459749202e-02,1.070110999007600067e-02,3.863201740540355561e-02,-3.749518770030420278e-02,-1.673008247523930236e-01,-1.164220932895139726e-01,1.720655746877600492e-02,4.274625975645804377e-02,-1.131218436043738979e-01,9.896740591219801986e-02,-7.276477563748816324e-02,1.241424151023909489e-01,-4.198088090508750314e-02,-2.541515900933990005e-03,3.156985846477870089e-02,-5.008298454854673287e-02,9.187305215604366082e-02,-8.171965106740287921e-02,-4.063562953674024203e-02,-6.735148638070398430e-02
-7.969451907927471712e-02,-9.083948021043254661e-02,8.733901697817532568e-04,-4.609464191970435304e-02,-5.011076750531686524e-02,1.545389443733909129e-02,-5.173342083273285708e-02,6.302481592265192153e-03,8.618565844487270644e-02,5.376148302361696135e-02,-9.775385079493104524e-04,-1.414924271642207521e-01,-9.009792785892666023e-02,1.147656991033996210e-01,5.650481646756225912e-02,-6.613202862620422284e-02,-1.585673589299839981e-01,5.851954359965978736e-02,1.377209423462130711e-01,-1.170520619718358885e-01,1.493643553543814451e-01,1.595344062441772237e-01,1.305814800674585385e-01,1.236396239955761117e-01,1.563177872885776198e-01,1.126924705814282002e-01,1.688272104377989413e-01,-3.435345207710402068e-03,-2.706931195690213121e-01,1.651785960552024923e-01,-2.757111449822977067e-02,4.758641194522680862e-02,-2.482343721682931520e-02,-1.486141194404771437e-01,-1.317543235904618804e-01,8.231349382386127234e-02,7.992384678463838876e-02,-8.031792462731350557e-02,-2.352984299579959915e-01,1.080379054635562629e-02,-1.074976436298354932e-01,9.195016945785183804e-02,-4.411340649664215879e-02,1.198233018265132954e-01,1.042181530094210551e-01,1.079171570517973786e-02,-2.746481945595036916e-02,6.053149609022024508e-02,-2.900782535164144957e-02,-9.748406561636303869e-02,-3.838151260270972198e-02,-9.810407966482802278e-02,6.085752685186215233e-02,-4.430905408879780988e-02,1.145608336873215616e-01,1.073411423753642124e-01,-6.402846635876545227e-03,4.813531180886634203e-02,6.452108984247472388e-03,-1.413034762401753526e-02,-9.473811005369930927e-02,4.791158120273857936e-03,-6.116961342770681209e-02,-2.628021927986464584e-02,1.180146105743902635e-01,-8.271098718717878606e-02,4.076772016660294012e-02,1.725929375481086991e-01,1.275591494118755685e-02,-2.204273213668205278e-01,1.307644946586682903e-03,3.469314787572212039e-02,-5.379632934451730047e-02,4.867859867641660676e-02,-6.301910988300639394e-02,2.725927607805594217e-04,1.336694950346802579e-01,4.339021613082877198e-03,7.565661092596221056e-03,5.808162748189568854e-03,-1.541859406019601905e-02,-7.082161963988579945e-03,-1.435157661835606557e-01,3.351452569423900990e-02,-6.664869042252936915e-02,8.325144293557169492e-03,-9.356247552649916976e-02,-7.329640006422326326e-02,3.476904675085834562e-02,2.996576221892351816e-02,-5.640512087662645502e-02,1.302789664450663791e-02,1.294446412938235480e-01,-4.004315584797556171e-02,1.557050113845937812e-02,2.090914372523677567e-01,-1.214249170392853704e-02,1.187136709124300971e-01,2.842194231447190897e-02,1.284115058594690606e-01
-7.485174066214993205e-02,7.237157193437139535e-02,1.878575857335442745e-01,1.361033354145482210e-01,-3.424055154274776025e-01,3.328210620640444789e-02,-1.237394708687068606e-01,2.921716287102142928e-01,-1.042189209841545422e-01,-7.894026111536256440e-02,4.577841315811034817e-02,6.359908129069137550e-02,2.744732613526316145e-01,-2.705196027676505799e-01,-1.149784888430654683e-01,-4.059537339716954296e-01,1.818264602178598296e-02,9.380987727585332614e-02,-2.329927257637736948e-01,-2.510887847756692604e-01,-6.918391152220984552e-02,9.385937111709062586e-02,-8.509329984191414675e-02,1.401159714359075936e-01,-1.129388041260241393e-01,1.563366284564779440e-01,-1.039983849102418811e-01,-9.155631710361408770e-02,-5.714555376146939619e-02,-7.844467142184033404e-02,-8.842112250245333371e-02,-2.031335714783193830e-02,1.399611813994109943e-01,2.760192994253540255e-01,8.734011920681768182e-02,-4.300277131694439647e-02,1.788685491868911154e-02,2.515962021492611222e-02,-3.293999658045818624e-01,1.977936398250976224e-01,-1.651396860166724767e-01,8.633515566562331711e-02,1.235869269074372917e-01,2.133871085159525782e-01,-1.297647095182763444e-01,3.615702629608235630e-01,-6.297151749488853756e-02,-6.124259612147774784e-02,5.425154879851926126e-02,-4.914241881980929150e-01,1.133733906814273912e-01,-2.085354901599627553e-01,1.070508613765923933e-01,2.306780481949448625e-01,1.119944154318498059e-01,6.488980364874147311e-02,-7.259095049080266371e-02,-2.827296380122854350e-02,5.855027765249444238e-01,4.696362069212686730e-02,-5.117989098987714425e-02,-1.917982115771521279e-01,8.203095968461159015e-02,-3.209148413444462555e-01,-2.936834343580165679e-02,-2.403028879738852153e-01,1.971414413406117477e-02,-2.059621654951232228e-01,-2.764688983932806488e-01,4.316582974425639541e-02,6.441252354313874162e-02,-3.182732816253779073e-02,-4.030628967810959834e-02,-1.613932350660684523e-01,-3.096967889654451134e-01,-4.084114069029228800e-01,3.473544596204967277e-02,4.821700492272145144e-01,5.242087826560694053e-01,2.482429763569118653e-01,1.954748285404670771e-01,5.013365320273813902e-02,-5.916946668160220912e-02,8.320235381830967669e-02,-1.308130951805548323e-02,-8.806299560036585927e-02,-1.641653309176972775e-01,3.316164631913681715e-01,-5.172212071505360997e-02,2.961375661195844722e-02,2.179837457815856916e-01,-9.222296629930580580e-02,-1.483662335014925282e-01,1.228091057759906624e-01,-3.204501106386361403e-02,9.579666444935609759e-03,1.051227745114591133e-01,2.028236947126648704e-01,-1.082574051730595538e-02,-1.778201097567756461e-01
-1.041844986349515188e-02,-9.407249349901039559e-02,-1.610395396618270747e-01,4.902193920004295491e-02,-1.018125874834372030e-01,9.998588821163020834e-02,-1.411474568789221340e-01,-8.043222527002985567e-03,-8.354506131524558343e-02,-1.981333178482852161e-02,3.409140881667641065e-02,7.777852584800970526e-02,-5.974502281169415119e-02,-4.415857272853480897e-02,5.614878791380928380e-02,4.124056072301813397e-02,-1.824136957373298853e-02,-6.274903089165417835e-02,1.072171512007939198e-01,-3.198584187657745048e-02,-6.291544881745024520e-02,6.954503194944932493e-03,-2.563803737716451037e-02,6.063138263171920228e-02,-7.094499742623695815e-02,-4.969326172479261727e-02,2.115272377300318404e-02,4.136033633034322254e-02,-1.436515444327434721e-01,-3.105615225266439294e-01,2.775836285977450330e-02,-6.926856727344544995e-02,-6.270808035321734364e-02,-3.546364586815064363e-02,4.369554475061475374e-02,-2.912391069184525061e-02,-2.179873066259251438e-02,-3.482683972230934261e-02,-4.082132556960739456e-02,-1.237996526311997691e-02,5.708412755434704583e-02,2.858925354590280063e-02,-2.211611511184282119e-01,-2.089731858619001820e-02,1.876768773917195932e-01,-1.130716401196131538e-02,-2.273103177671401132e-02,1.138283311260636921e-01,4.553850639189856858e-02,1.176923734226036945e-02,2.443351145425488868e-02,-5.166901760017518497e-02,2.167014319745282080e-02,1.101501694665867059e-01,6.888126111827799769e-02,8.536738312219652181e-02,4.870690558695568544e-03,-5.609904045262195660e-02,3.597390860885719965e-02,1.712405057677847953e-01,4.458785401587538749e-02,-1.402511032466058072e-01,-1.617083043596403633e-02,1.090680549997545545e-01,3.167808469207536448e-02,1.462023278190502651e-01,-1.541038935700797530e-01,-5.529366639465187194e-02,8.611735271129997149e-02,-5.939385946990335952e-02,-9.141887502292495374e-03,5.634474737446709680e-02,1.584665807262367609e-01,4.310254752825698824e-03,-1.505948138469624387e-01,-2.169007428709297802e-01,-4.256503163803772305e-02,1.756786377587060558e-03,7.099073032129736560e-02,1.083982990881946114e-02,-5.341944332067461582e-02,3.366238235859442263e-02,-1.189673668447890631e-01,-3.567126502236765695e-02,1.306699780375094599e-01,-1.666699224076160502e-01,1.315939443879234894e-01,1.395001378702152017e-01,-6.368058449296244705e-02,-3.507809104658302785e-02,3.600727318367700353e-02,-1.153754699594438798e-01,2.826763347059069176e-01,-6.568047651987855839e-02,6.205317414338868895e-03,-1.093857125546154330e-01,-1.772098325409472014e-02,-1.067604020375040874e-01,8.378392803591461213e-02,-8.861106847058338939e-03
2.250339453121476263e-02,-5.942589814080180555e-02,-5.432942283568288622e-02,4.301631575946007757e-02,-2.265869527175933679e-02,9.436392587606387550e-02,2.112750297487582529e-01,4.493973496281732788e-02,5.706389195183311780e-02,2.135081757066174257e-01,1.829244405118553018e-01,1.697356332034742066e-01,9.221973351292066245e-02,-3.091819389932247766e-02,-1.045568365030811464e-01,3.430332325283952139e-04,2.631410749539018351e-02,-2.582736161496339278e-02,-1.117870103011224699e-02,1.449298960867511366e-01,-1.075257392139077339e-01,-5.406306239056088425e-02,-2.207565303395151585e-02,7.531979921485788820e-02,-1.404649283235654550e-02,2.721087713003518815e-01,3.241305373705176927e-03,-3.793669684129545930e-03,1.087481780609340781e-01,5.505275505026614724e-03,-3.196691577101930248e-02,2.421624943242865480e-01,-7.435354960202679442e-02,-2.553470834651631882e-02,-5.429506036800859498e-02,-1.322106572055136396e-02,2.013264191887122537e-02,-1.787967098076354566e-01,1.159333813368863403e-01,2.155714008105309026e-02,1.209399686395686291e-01,3.975855853617805968e-02,-1.444329197654275337e-02,-1.356317806569021789e-01,-8.723211702271053969e-02,6.755565116151750205e-02,2.062345591381643350e-04,1.168292692877797787e-02,-9.640625779045410015e-02,-3.880783632335556982e-02,-1.077845353109586207e-01,1.083704315928061546e-01,-1.099603937238123191e-01,9.611802465217764721e-04,-7.813106088057512888e-03,-3.033927366378788223e-02,2.858156531633679678e-02,-7.925990227660389617e-03,-1.261252819393663127e-01,-1.560098481290491390e-01,7.454757241696643826e-03,1.094774088993801658e-01,1.973048292240584534e-01,-1.267879469439148754e-01,-3.234715013192358546e-01,-3.610815891896570345e-02,-1.151758079954116332e-01,-1.045415079320013291e-01,-4.889088697436636682e-02,3.208299423639103531e-02,-2.404798471256810576e-03,-1.290044331343883632e-01,8.770402363664943357e-02,-1.465216725594589986e-01,-1.357358578810059259e-02,9.958758583672590314e-02,4.810545927732510357e-02,1.310766105905704637e-01,3.658125784325200192e-02,-4.091671050881349331e-02,1.477161204161373670e-02,4.965932937055635849e-02,1.838472489628441980e-02,5.515499204752338097e-02,-9.437182096115444285e-02,-1.719768711890251600e-01,-2.251774510443176336e-01,1.100797843171030521e-01,3.843850933613576770e-02,-9.877039405692672469e-02,7.185987309011876434e-02,1.974887153385989497e-03,-2.312968665313209216e-01,-5.072494256208567864e-02,-2.054906270702206994e-01,-6.157201107042029747e-02,-8.460292007674496961e-02,1.098577258898848080e-01,-9.067977024715484502e-02,3.574451796878670012e-02
