-1.859434485999195141e-01
-1.305231092382727887e-01
-1.196218998307771453e-01
-9.142249474375395424e-02
-1.820530092736167560e-01
-1.954206583365626915e-01
-1.464730968366374231e-01
-1.906249292080084701e-01
-2.386246806867403369e-01
-6.662433832909522846e-02
-1.850031079504318166e-01
-2.883032579211098137e-02
2.080449639927292871e-01
-3.567173409828792996e-02
-2.895948705325561146e-01
-7.425485427342584654e-02
-3.989680286503139578e-02
-1.831506848889551953e-01
2.809694431197048980e-02
-1.608204307145238987e-01
-1.692158862960760068e-01
2.837438534343769345e-02
-1.957378146368788929e-01
-3.460548727466310898e-02
-7.615737635147601381e-02
-5.528467915235468766e-02
-1.748970797386251441e-01
-1.364155438016873279e-01
-1.689467674066074121e-01
-8.623212850539277441e-02
-1.176898563100474693e-01
-1.744760269379512785e-01
-5.316530998285270287e-02
-2.545520776443451760e-01
-9.070388641885569758e-02
-1.250297771621203813e-01
-1.473067561997655484e-02
-1.946673019917026792e-01
-3.183197526512470121e-01
-1.436560585052115979e-01
1.565012227980755108e-03
2.807133483062352469e-02
-1.613574257766797471e-01
-1.319171352919998319e-01
-2.910462692296703763e-02
-2.084094494319259916e-01
-1.333472578574826928e-01
1.273267432155200940e-01
-1.712845365800006181e-01
-2.814911870975045916e-01
